Julen:
TDM WD: [0.3804295200270432, 0.3793529650031197, 0.38157518722534195, 0.3743576335372001, 0.3743576335372001, 0.3600719192514858, 0.3600719192514858, 0.3541895663103093, 0.34668956631030934, 0.35123502085576386, 0.36373502085576387, 0.36388121968617326, 0.36388121968617326, 0.3593357651407187, 0.3622769416113069, 0.3658373131283348, 0.3683373131283348, 0.37627382106484275, 0.3637738210648428, 0.3637738210648428, 0.34699750527536904, 0.33563386891173275, 0.33563386891173275, 0.34089702680646955, 0.3270081379175806, 0.33632631973576244, 0.3446596530690958, 0.3446596530690958, 0.3446596530690958, 0.35146520862465136, 0.3683699705294133, 0.36265568481512755, 0.3699572721167148, 0.36162393878338145, 0.36162393878338145, 0.3838966660561088, 0.3838966660561088, 0.4091191995139364, 0.38531200997145276, 0.38531200997145276, 0.4026229343412006, 0.40882663804490427, 0.40419700841527473, 0.4064192306374969, 0.4190070132252795, 0.4190070132252795, 0.4242701711200163, 0.4553019171517623, 0.45413308598293123, 0.45328652513637036, 0.4590848444641014, 0.4602224106016675, 0.46921400724032303, 0.4900557580820738, 0.5024367104630262, 0.5149691779954937, 0.5202323358902305, 0.5179596086175033, 0.5164781271360218, 0.5108484278879015, 0.5067286587681323, 0.5067286587681323, 0.5341360661755398, 0.5666757487152224, 0.5720851054403686, 0.5783351054403686, 0.5783351054403686, 0.5738906609959241, 0.5738906609959241, 0.5738906609959241, 0.5763906609959242, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.58210494671021, 0.5763906609959242, 0.5763906609959242, 0.5763906609959242, 0.5763906609959242, 0.5763906609959242, 0.5763906609959242, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241, 0.5788906609959241]
TDM PK: [0.3170806314285416, 0.31600407640461814, 0.32085787757420886, 0.29027897934825175, 0.29027897934825175, 0.2759932650625375, 0.2759932650625375, 0.2730520885919493, 0.26555208859194923, 0.27009754313740375, 0.2794725431374038, 0.27961874196781317, 0.27961874196781317, 0.2807875731366443, 0.2984346319601737, 0.27552441524190746, 0.27552441524190746, 0.27901647873397095, 0.266516478733971, 0.266516478733971, 0.2528651629444973, 0.24206970839904277, 0.24206970839904277, 0.24470128734641117, 0.22710869475381862, 0.23188142202654588, 0.24021475535987918, 0.24307189821702205, 0.24307189821702205, 0.2555024537725776, 0.2752643585344824, 0.26669292996305377, 0.2695500728201966, 0.2612167394868633, 0.25380933207945594, 0.2694153926855165, 0.2694153926855165, 0.30204533355075147, 0.27046036623049, 0.27046036623049, 0.28419986202880937, 0.28169986202880937, 0.2724406027695501, 0.2724406027695501, 0.2777267980557454, 0.2727267980557454, 0.27798995595048226, 0.3091010670615934, 0.30851665147717783, 0.307670090630617, 0.31346840995834807, 0.31516153165146976, 0.3241531282901252, 0.3367962259332228, 0.34124067037766725, 0.34922768336468024, 0.3544908412594171, 0.35221811398668984, 0.354440336208912, 0.3538106369607918, 0.3469130900632449, 0.3469130900632449, 0.35691309006324484, 0.3755513523857177, 0.3781829313330861, 0.38130793133308616, 0.38130793133308616, 0.3768634868886417, 0.3768634868886417, 0.3768634868886417, 0.37936348688864174, 0.3822206297457846, 0.3822206297457846, 0.37936348688864174, 0.37936348688864174, 0.37936348688864174, 0.37936348688864174, 0.37936348688864174, 0.37936348688864174, 0.37936348688864174, 0.37936348688864174, 0.37650634403149885, 0.37650634403149885, 0.37650634403149885, 0.37650634403149885, 0.37650634403149885, 0.37650634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885, 0.37900634403149885]
SDM WD: [0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41346332445790646, 0.38492797092255293, 0.375938071932654, 0.3695958907220517, 0.3694192905764113, 0.3623876182583613, 0.35763514549892256, 0.32092344646524207, 0.3468620340214767, 0.34616018470120646, 0.3446596530690958, 0.39009221285537066, 0.4041927419558998, 0.45570488721804503, 0.47132658033973823, 0.5113415483152325, 0.5734406407432723, 0.5877936950963266, 0.6396932672590567, 0.6848770600744285, 0.7045788397762082, 0.7561955077086655, 0.785006835269993, 0.8183989962279435, 0.8240339168628642, 0.8347844041922989, 0.8579788486367435, 0.8822101497430446, 0.908148401306296, 0.9110055441634388, 0.9204553049289892, 0.9286596700083543, 0.9286596700083543, 0.9331041144527987, 0.9419434001670843, 0.9419434001670843, 0.9557779866332498, 0.9495279866332498, 0.9521595655806182, 0.9577151211361737, 0.9657560568086883, 0.9688810568086883, 0.974595342522974, 0.974595342522974, 0.9772269214703424, 0.9772269214703424, 0.9772269214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424, 0.9803519214703424]
SDM PK: [0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41658832445790644, 0.41033832445790647, 0.37652519314477517, 0.36753529415487624, 0.3611931129442739, 0.35573873502085573, 0.34051992819988175, 0.3022803369088199, 0.2528523468132601, 0.2587713583572716, 0.25259602418851645, 0.24021475535987918, 0.28132913332797227, 0.2767788687777078, 0.306253977002816, 0.30460053784937685, 0.32316187173965816, 0.36595850979945405, 0.37099338233432666, 0.4024511302394429, 0.44120704781114994, 0.4526596692637714, 0.4768479809520831, 0.4929599939390961, 0.5088753030451947, 0.5117324459023376, 0.5196271827444428, 0.5303216271888872, 0.5447802010224612, 0.5510302010224611, 0.5510302010224611, 0.5536617799698296, 0.5536617799698296, 0.5536617799698296, 0.558106224414274, 0.5669455101285596, 0.5669455101285596, 0.5750658108804394, 0.5719408108804394, 0.5719408108804394, 0.5719408108804394, 0.5719408108804394, 0.5750658108804394, 0.5807800965947251, 0.5807800965947251, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935, 0.5834116755420935]
LCM PR: [0.40343574911206936, 0.40343574911206936, 0.40343574911206936, 0.40343574911206936, 0.40343574911206936, 0.40343574911206936, 0.40499338151082326, 0.40499338151082326, 0.40669470476224107, 0.40669470476224107, 0.40669470476224107, 0.40953024351460404, 0.40953024351460404, 0.40953024351460404, 0.41190312487053615, 0.41190312487053615, 0.41190312487053615, 0.41240732655120843, 0.41240732655120843, 0.41437996962303575, 0.41437996962303575, 0.4156260755420388, 0.4265970407302195, 0.4265970407302195, 0.4293125903159039, 0.4293125903159039, 0.43517678784676816, 0.4367365798744977, 0.4367365798744977, 0.4367365798744977, 0.4367365798744977, 0.4367365798744977, 0.4481845338664131, 0.4658487674430555, 0.4658487674430555, 0.4724589369345809, 0.48416926050931125, 0.49693065917852464, 0.49693065917852464, 0.49693065917852464, 0.5742098253679556, 0.5903243362775707, 0.6017628111475881, 0.6273159442756142, 0.6532841329408015, 0.6532841329408015, 0.6532841329408015, 0.6729921621378818, 0.6899703552842993, 0.7154981180011456, 0.7336591069108934, 0.7542097449018905, 0.80058783254748, 0.80058783254748, 0.8146065241362651, 0.8394225810597933, 0.8394225810597933, 0.8394225810597933, 0.8451858209351826, 0.8451858209351826, 0.8641774175738381, 0.8641774175738381, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306, 0.8711867633682306]
LCM RC: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9945945945945945, 0.9936376567955515, 0.9932439560081499, 0.9932439560081499, 0.9932439560081499, 0.9843682163631794, 0.9843682163631794, 0.9843682163631794, 0.9796063116012746, 0.9796063116012746, 0.9796063116012746, 0.9762937927754987, 0.9751475333745223, 0.9720297304624783, 0.9720297304624783, 0.9684799119872867, 0.9586327489873128, 0.9586327489873128, 0.9507142721153476, 0.9507142721153476, 0.9507369668119553, 0.9473248788998674, 0.9456601047603987, 0.9456601047603987, 0.9432694323021213, 0.9432694323021213, 0.9349061623348363, 0.9277818558775112, 0.9277818558775112, 0.92150136539274, 0.9064064025521125, 0.91077926434956, 0.91077926434956, 0.91077926434956, 0.9214135342435693, 0.923591097389785, 0.9261083217992339, 0.9273026711143023, 0.9303133346517957, 0.9259083487718138, 0.9259083487718138, 0.9244456208804979, 0.9228585298106481, 0.9245060065678297, 0.9229104646849423, 0.9251302075759407, 0.9262985415144167, 0.9262985415144167, 0.927559625258259, 0.9104482710186821, 0.9104482710186821, 0.9104482710186821, 0.8966039320746452, 0.8870904185611316, 0.8903337521939647, 0.8903337521939647, 0.8916028907608211, 0.8872990679375675, 0.8872990679375675, 0.8872990679375675, 0.8872990679375675, 0.8872990679375675, 0.8801910112323041, 0.8747171829736657, 0.8747171829736657, 0.8747171829736657, 0.8653100390578514, 0.8653100390578514, 0.8653100390578514, 0.84819296367268, 0.84819296367268, 0.84819296367268, 0.8381167220848106, 0.8381167220848106, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092, 0.8273530259187092]
LCM F1: [0.5474513603790825, 0.5474513603790825, 0.5474513603790825, 0.5474513603790825, 0.5474513603790825, 0.5474513603790825, 0.5488808115687185, 0.5485567782144156, 0.5505681055189979, 0.5505681055189979, 0.5505681055189979, 0.5530774135504994, 0.5530774135504994, 0.5530774135504994, 0.5542762971298119, 0.5542762971298119, 0.5542762971298119, 0.5540699883197748, 0.5536703547942597, 0.5542799421218627, 0.5542799421218627, 0.5553746677304382, 0.5630026405181807, 0.5630026405181807, 0.565324078517903, 0.565324078517903, 0.5686061041788258, 0.5699460098665576, 0.5693239508073673, 0.5693239508073673, 0.5684084014777696, 0.5684084014777696, 0.5767700728795633, 0.5939712390603213, 0.5939712390603213, 0.5976527046850857, 0.6066279651550724, 0.6206968769326631, 0.6206968769326631, 0.6206968769326631, 0.6858073607614278, 0.6966796199680011, 0.7074463554561303, 0.7334968499518575, 0.7541461308459094, 0.7520201081505803, 0.7520201081505803, 0.76552359894757, 0.7787258904280977, 0.7939411960555379, 0.8053026956016428, 0.8168595370889882, 0.8481198646269081, 0.8481198646269081, 0.8577724986932592, 0.8714013691230319, 0.8714013691230319, 0.8714013691230319, 0.8681995670086492, 0.8640712460082349, 0.8746911390812796, 0.8746911390812796, 0.8786511276208477, 0.8763861703558904, 0.8763861703558904, 0.8763861703558904, 0.8763861703558904, 0.8763861703558904, 0.8728027414574134, 0.8702056287163435, 0.8702056287163435, 0.8702056287163435, 0.8644670117777264, 0.8644670117777264, 0.8644670117777264, 0.8558081794266116, 0.8558081794266116, 0.8558081794266116, 0.8489169547634244, 0.8489169547634244, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419, 0.8429643880948419]
NotreDame:
TDM WD: [0.32019898393427815, 0.2939846982199924, 0.288579292814587, 0.28607929281458694, 0.2749681817034758, 0.2749681817034758, 0.29153961027490444, 0.2862307299660241, 0.28395800269329685, 0.27807564975212035, 0.27267024434671494, 0.28888646056293116, 0.28388646056293115, 0.29340734508381566, 0.29340734508381566, 0.3034073450838156, 0.3421460838225544, 0.33659052826699887, 0.3417932309697015, 0.3417932309697015, 0.324247776424247, 0.32965318182965236, 0.33965318182965243, 0.33759435830024065, 0.33218895289483524, 0.33218895289483524, 0.3290071347130171, 0.33150713471301707, 0.34033066412478175, 0.3487145025086202, 0.3728256136197313, 0.40101889093065557, 0.40601889093065563, 0.41463000204176675, 0.4144798518916165, 0.432360687272452, 0.437360687272452, 0.4429162428280076, 0.43837078828255305, 0.440870788282553, 0.43498843534137654, 0.4295830299359711, 0.4418066171595584, 0.4418066171595584, 0.4407675781205193, 0.4707675781205193, 0.4763231336760748, 0.4813231336760748, 0.4813231336760748, 0.48448038183332304, 0.4952429300958713, 0.5056483355012766, 0.5056483355012766, 0.5110537409066821, 0.5155991954521366, 0.5155991954521366, 0.5255991954521366, 0.5414563383092794, 0.5554467993585639, 0.5594467993585639, 0.5514467993585639, 0.5514467993585639, 0.5514467993585639, 0.5457325136442782, 0.5457325136442782, 0.5377325136442783, 0.5377325136442783, 0.5377325136442783, 0.5377325136442783, 0.5323271082388729, 0.5385998355116002, 0.5385998355116002, 0.5385998355116002, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5381698600816247, 0.5381698600816247, 0.5381698600816247, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5408725627843275, 0.5351582770700417, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418, 0.5376582770700418]
TDM PK: [0.2795760672819496, 0.24800463871052109, 0.24259923330511562, 0.24009923330511565, 0.22398812219400455, 0.22398812219400455, 0.2405595507654331, 0.23810781331369565, 0.2335623587682411, 0.22768000582706463, 0.21671904486610366, 0.23293526108231993, 0.22338980653686535, 0.23291069105774986, 0.22891069105774986, 0.23891069105774987, 0.26653831868537753, 0.27209387424093306, 0.27729657694363574, 0.27729657694363574, 0.2574783951254539, 0.25538380053085935, 0.2653838005308593, 0.26288380053085936, 0.2574783951254539, 0.2574783951254539, 0.2588911715382304, 0.2613911715382303, 0.27021470094999506, 0.27859853933383344, 0.29326847397435635, 0.31057939834410425, 0.3176248528895588, 0.31262485288955877, 0.30436659463130056, 0.3122965700612759, 0.3172965700612759, 0.3228521256168314, 0.3183066710713769, 0.32080667107137695, 0.3149243181302005, 0.3066617698676522, 0.3161826543885367, 0.3161826543885367, 0.31264361534949775, 0.3426436153494977, 0.34819917090505326, 0.35069917090505326, 0.35069917090505326, 0.3511537163595988, 0.361916264622147, 0.3698216700275524, 0.36426611447199686, 0.36967151987740227, 0.37421697442285684, 0.37421697442285684, 0.37421697442285684, 0.3925741172799997, 0.4065645783292842, 0.4065645783292842, 0.3985645783292842, 0.3985645783292842, 0.3985645783292842, 0.3957074354721414, 0.3957074354721414, 0.38770743547214137, 0.38770743547214137, 0.38770743547214137, 0.38770743547214137, 0.3795993273640333, 0.38187205463676055, 0.38187205463676055, 0.38187205463676055, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.37689662466133056, 0.37689662466133056, 0.37689662466133056, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3795993273640333, 0.3738850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475, 0.3763850416497475]
