0.9999999,0.08510868,0.334895,0,0.18751961,0.08210784,0.06089538
0.08510868,0.9999999,0.10281016,0.1211433,0.2392676,0.023379922,0
0.334895,0.10281016,1.0000001,0.030728202,0.15638545,0.11258235,0
0,0.1211433,0.030728202,1.0,0,0.039230358,0
0.18751961,0.2392676,0.15638545,0,1.0000001,0.031568896,0
0.08210784,0.023379922,0.11258235,0.039230358,0.031568896,1.0,0
0.06089538,0,0,0,0,0,0.9999999
